exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
GATE,2023,Shift 1,"The following operations are performed on a stack S$ and a queue Q, both of which are initially empty. I: push the elements of a from ag to as in that order into S. II: enqueue the elements of a from ap to as in that order into Q. III: pop an element from S. IV: dequeue an element from Q. V: pop an element from S. VI: dequeue an element from Q. VII: dequeue an element from @ and push the same element into S. VIII: Repeat operation VII three times. IX: pop an element from S. X: pop an element from S. The top element of S after executing the above operations is CS Page 55 of 83",120,Computer Science,Data Structures,Understand,Hard
GATE,2023,Shift 1,"GATE 2023 Computer Science and Information Technology (CS) Q.60 Consider the syntax directed translation given by the following grammar and se- mantic rules. Here N, J, F and B are non-terminals. N is the starting non-terminal, and #, 0 and 1 are lexical tokens corresponding to input letters “#”, “O” and “1”, respectively. X.val denotes the synthesized attribute (a numeric value) associated with a non-terminal X. /; and F; denote occurrences of J and F’ on the right hand side of a production, respectively. For the tokens 0 and 1, 0.val = 0 and 1.val =",96,Computer Science,Compiler Design,Understand,Hard
GATE,2023,Shift 1,"N > I#F N.val=TI.val+ F.val I > LB ILval = (2 f.val) + B.val I - B I.val = B.val Fo+> BF, F.wal=}(B.val + F,.val) F + B Fval = +B.val B- O B.val = 0.val B- 1 B.val = 1.val The value computed by the translation scheme for the input string 10#011 is  .. (Rounded off to three decimal places) CS Page 56 of 83",66,Computer Science,General,Understand,Hard
GATE,2023,Shift 1,GATE 2023 Computer Science and Information Technology (CS) Q.61 Consider the following table named Student in a relational database. The primary key of this table is rollNum. Student rolNum   name gender   marks 1 Naman M 62 2 Aliya F 70 3 Aliya F 80 4 James M 82 5 Swati F 65 The SQL query below is executed on this database. SELECT * FROM Student WHERE gender = ‘F’ AND marks > 65; The number of rows returned by the query is CS Page 57 of 83,87,Computer Science,Algorithms,Understand,Hard
GATE,2023,Shift 1,"GATE 2023 Computer Science and Information Technology (CS) Q.62 Consider a database of fixed-length records, stored as an ordered file. The database has 25,000 records, with each record being 100 bytes, of which the primary key occupies 15 bytes. The data file is block-aligned in that each data record is fully contained within a block. The database is indexed by a primary index file, which is also stored as a block-aligned ordered file. The figure below depicts this indexing scheme. Data File Primary Key Other Fields (15 Bytes) (85 Bytes) Index File Block Anchor Block Primary Key Pointer = eo! Je ee Suppose the block size of the file system is 1024 bytes, and a pointer to a block occupies 5 bytes. The system uses binary search on the index file to search for a record with a given key. You may assume that a binary search on an index file of b blocks takes [log, b] block accesses in the worst case. Given a key, the number of block accesses required to identify the block in the data file that may contain a record with the key, in the worst case, is CS Page 58 of 83",198,Computer Science,Programming,Remember,Hard
GATE,2023,Shift 1,GATE 2023 Computer Science and Information Technology (CS) CS Page 59 of 83,13,Computer Science,General,Understand,Easy
GATE,2023,Shift 1,"GATE 2023 Computer Science and Information Technology (CS) Q.63 Consider the language L over the alphabet {0,1}, given below: L = {w € {0,1}*   w does not contain three or more consecutive 1’s}. The minimum number of states in a Deterministic Finite-State Automaton (DFA) for L is CS Page 60 of 83",52,Computer Science,Theory of Computation,Understand,Hard
GATE,2023,Shift 1,"GATE 2023 Computer Science and Information Technology (CS) Q.64 An 8-way set associative cache of size 64 KB (1 KB = 1024 bytes) is used in a system with 32-bit address. The address is sub-divided into TAG, INDEX, and BLOCK OFFSET. The number of bits in the TAG is CS Page 61 of 83",54,Computer Science,Database Management Systems,Understand,Hard
GATE,2023,Shift 1,GATE 2023 Computer Science and Information Technology (CS) Q.65 The forwarding table of a router is shown below. Subnet Number   Subnet Mask   Interface ID 200.150.0.0 255.255.0.0 1 200.150.64.0 255.255.224.0 2 200.150.68.0 255.255.255.0 3 200.150.68.64 255.255.255.224 4 Default 0 A packet addressed to a destination address 200.150.68.118 arrives at the router. It will be forwarded to the interface with ID CS Page 62 of 83,64,Computer Science,Compiler Design,Understand,Hard
GATE,2023,Shift 1,"GATR Computer Science and Information Technology (CS) Q.10   Which one of the options best describes the transformation of the 2-dimensional figure P to Q, and then to R, as shown? Operation 1 Operation 2 iy   P Q R (A) Operation 1: A clockwise rotation by 90° about an axis perpendicular to the plane of the figure Operation 2: A reflection along a horizontal line (B) Operation 1: A counter clockwise rotation by 90° about an axis perpendicular to the plane of the figure Operation 2: A reflection along a horizontal line (C) Operation 1: A clockwise rotation by 90° about an axis perpendicular to the plane of the figure Operation 2: A reflection along a vertical line (D) Operation 1: A counter clockwise rotation by 180° about an axis perpendicular to the plane of the figure Operation 2: A reflection along a vertical line Page 7 of 7 Organizing Institute: IIT Kanpur",152,Computer Science,General,Understand,Hard
GATE,2023,Shift 1,"GATE 2023 Computer Science and Information Technology (CS) Q.11  Q.35 Carry ONE mark each. Q.11 Consider the following statements regarding the front-end and back-end of a compiler. S1: The front-end includes phases that are independent of the target hardware. $2: The back-end includes phases that are specific to the target hardware. $3: The back-end includes phases that are specific to the programming language used in the source code. Identify the CORRECT option. (A)   Only S1 is TRUE. (B)   Only $1 and $2 are TRUE. (C)   $1, $2, and 83 are all TRUE. (D)   Only $1 and $3 are TRUE. CS Page 1 of 83",104,Computer Science,Compiler Design,Remember,Hard
GATE,2023,Shift 1,"GATE 2023 Computer Science and Information Technology (CS) Q.12 Which one of the following sequences when stored in an array at locations A[l],..., A[10] forms a max-heap? (A)   23, 17, 10, 6, 18, 14, 1, 5, 7, 12 (B)   23, 17, 14, 7, 18, 10, 1, 5, 6, 12 (C)   23, 17, 14, 6, 18, 10, 1, 5, 7, 15 (D)   23, 14, 17, 1, 10, 18, 16, 12, 7, 5 CS Page 2 of 83",76,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru General Aptitude (GA) Q.1   Q.5 Carry ONE mark Each Q.1 If ‘ ’ denotes increasing order of intensity, then the meaning of the words [dry   arid   parched] is analogous to [diet   fast ]. Which one of the given options is appropriate to fill the blank? (A) starve (B) reject (C) feast (D) deny Q.2 If two distinct non-zero real variables x and y are such that (x + y) is proportional x to (x   y) then the value of y (A) depends on xy (B) depends only on x and not on y (C) depends only on y and not on x (D) is a constant Page 1 of 36 Organizing Institute: IISc Bengaluru",126,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.15 Which one of the following statements is FALSE? In the cycle stealing mode of DMA, one word of data is transferred between an I/O (A) device and main memory in a stolen cycle (B) For bulk data transfer, the burst mode of DMA has a higher throughput than the cycle stealing mode (C) Programmed I/O mechanism has a better CPU utilization than the interrupt driven 1/O mechanism (D) The CPU can start executing an interrupt service routine faster with vectored interrupts than with non-vectored interrupts Page 10 of 36 Organizing Institute: IISc Bengaluru",106,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.16 (A) (B) (C) (D) Q.17 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) A user starts browsing a webpage hosted at a remote server. The browser opens a single TCP connection to fetch the entire webpage from the server. The webpage consists of a top-level index page with multiple embedded image objects. Assume that all caches (e.g., DNS cache, browser cache) are all initially empty. The following packets leave the user’s computer in some order. (i) HTTP GET request for the index page (ii)   DNS request to resolve the web server’s name to its IP address (iii) HTTP GET request for an image object (iv) TCP SYN to open a connection to the web server Which one of the following is the CORRECT chronological order (earliest in time to latest) of the packets leaving the computer ? (iv), (ii), (111), (1) (11), (iv), (111), (1) (11), (iv), (1), (iti) (iv), (ii), (1), (itt) Given an integer array of size N, we want to check if the array is sorted (in either ascending or descending order). An algorithm solves this problem by making a single pass through the array and comparing each element of the array only with its adjacent elements. The worst-case time complexity of this algorithm is both O(N) and O(N) O(N) but not O(N) QCN) but not O(N) neither O(N) nor O(N) Page 11 of 36 Organizing Institute: IISc Bengaluru",241,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.18 Consider the following C program: #include <stdio.h> int main() { int a = 6; int b = 0; while(a < 10) { a=a/i2+1; a t= b;} printf (""’%d"", a); return 0;} Which one of the following statements is CORRECT? (A) The program prints 9 as output (B) The program prints 10 as output (C) The program gets stuck in an infinite loop (D) The program prints 6 as output Page 12 of 36 Organizing Institute: IISc Bengaluru",90,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.19 Consider the following C program: #include <stdio.h> void f£X() { void £X(); char a; int main() { if ((a=getchar()) != ’\n’) £X(); £X(); return 0; } if(a != ’\n’) putchar (a); } Assume that the input to the program from the command line is 1234 followed by a newline character. Which one of the following statements is CORRECT? (A) The program will not terminate (B) The program will terminate with no output (C) The program will terminate with 4321 as output (D) The program will terminate with 1234 as output Page 13 of 36 Organizing Institute: IISc Bengaluru,111,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.20 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Let S be the specification: ""Instructors teach courses. Students register for courses. Courses are allocated classrooms. Instructors guide students."" Which one of the following ER diagrams CORRECTLY represents S? Registration Registration (ii) (iii) (iv) Page 14 of 36 Organizing Institute: IISc Bengaluru",59,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.21 (A) (B) (C) (D) Q.22 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) In a B+ tree, the requirement of at least half-full (50%) node occupancy is relaxed for which one of the following cases? Only the root node All leaf nodes All internal nodes Only the leftmost leaf node Which of the following statements about a relation R in first normal form (1NF) is/are TRUE ? R can have a multi-attribute key R cannot have a foreign key R cannot have a composite attribute R cannot have more than one candidate key Page 15 of 36 Organizing Institute: IISc Bengaluru",110,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.23 (A) (B) (C) (D) Q.24 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Let L,, Lz be two regular languages and L3 a language which is not regular. Which of the following statements is/are always TRUE? L, = Lp ifandonlyif L,N Lz = L, U Lz is not regular L3 is not regular L, U Ly is regular Which of the following statements about threads is/are TRUE? Threads can only be implemented in kernel space Each thread has its own file descriptor table for open files All the threads belonging to a process share a common stack Threads belonging to a process are by default not protected from each other Page 16 of 36 Organizing Institute: IISc Bengaluru",127,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 1,GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.25 Which of the following process state transitions is/are NOT possible? (A) Running to Ready (B) Waiting to Running (C) Ready to Waiting (D) Running to Terminated Q.26 Which of the following is/are Bottom-Up Parser(s)? (A) Shift-reduce Parser (B) Predictive Parser (C) LL(1) Parser (D) LR Parser Page 17 of 36 Organizing Institute: IISc Bengaluru,67,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.27 (A) (B) (C) (D) Q.28 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Let A and B be two events in a probability space with P(A) = 0.3, P(B) = 0.5, and P(A NB) = 0.1. Which of the following statements is/are TRUE? The two events A and B are independent P(AUB) =0.7 P(AN B°) = 0.2, where B° is the complement of the event B P(A‘ 1 B°) = 0.4, where A‘ and B* are the complements of the events A and B, respectively Consider the circuit shown below where the gates may have propagation delays. Assume that all signal transitions occur instantaneously and that wires have no delays. Which of the following statements about the circuit is/are CORRECT? With no propagation delays, the output Y is always logic Zero With no propagation delays, the output Y is always logic One With propagation delays, the output Y can have a transient logic One after X transitions from logic Zero to logic One With propagation delays, the output Y can have a transient logic Zero after X transitions from logic One to logic Zero Page 18 of 36 Organizing Institute: IISc Bengaluru",201,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.29 (A) (B) (C) (D) Q.30 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) TCP client P successfully establishes a connection to TCP server Q. Let Np denote the sequence number in the SYN sent from P to Q. Let No denote the acknowledgement number in the SYN ACK from Q to P. Which of the following statements is/are CORRECT? The sequence number Np is chosen randomly by P The sequence number Np is always 0 for a new connection The acknowledgement number Ng is equal to Np The acknowledgement number Ng is equal to Np + 1 Consider a 5-stage pipelined processor with Instruction Fetch (IF), Instruction Decode (ID), Execute (EX), Memory Access (MEM), and Register Writeback (WB) stages. Which of the following statements about forwarding is/are CORRECT? In a pipelined execution, forwarding means the result from a source stage of an earlier instruction is passed on to the destination stage of a later instruction In forwarding, data from the output of the MEM stage can be passed on to the input of the EX stage of the next instruction Forwarding cannot prevent all pipeline stalls Forwarding does not require any extra hardware to retrieve the data from the pipeline stages Page 19 of 36 Organizing Institute: IISc Bengaluru",218,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.3 Consider the following sample of numbers: 9, 18, 11, 14, 15, 17, 10, 69, 11, 13 The median of the sample is (A) 13.5 (B) 14 (C) 1] (D) 18.7 Q.4 The number of coins of 1, 25, and 710 denominations that a person has are in the ratio 5:3:13. Of the total amount, the percentage of money in 25 coins is (A) 21% (B) 44 “% (Cc) 10% (D) 30% Page 2 of 36 Organizing Institute: IISc Bengaluru",92,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,GATE 2024 {Sc Bengaluru Computer Science and Information Technology Set 1 (CS1) Q.31 Which of the following fields is/are modified in the IP header of a packet going out of a network address translation (NAT) device from an internal network to an external network? (A) Source IP (B) Destination IP (C) Header Checksum (D) Total Length Q.32 Let A and B be non-empty finite sets such that there exist one-to-one and onto functions (i) from A to B and (ii) from A X A to A U B. The number of possible values of  A  is Q.33 Consider the operator precedence and associativity rules for the integer arithmetic operators given in the table below. Operator Precedence Associativity + Highest Left   High Right * Medium Right / Low Right The value of the expression 3+1+5*2/7+2 4 7 6/2 as per the above rules is Organizing Institute: IISc Bengaluru Page 20 of 36,151,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.34 The number of spanning trees in a complete graph of 4 vertices labelled A, B, C, and D is Q.35 Consider the following two relations, R(A,B) and §(A,C): R A B 10 20 20 30 30 40 30 50 50 95 A Cc 10 90 30 45 40 80 The total number of tuples obtained by evaluating the following expression is Organizing Institute: IISc Bengaluru Opec(R Mracsa S) Page 21 of 36",85,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Computer Science and Information Technology Set 1 (CS1) Q.36   Q.65 Carry TWO marks Each Q.36 (A) (B) (C) (D) Consider a network path P Q R between nodes P and R via router Q. Node P sends a file of size 10° bytes to R via this path by splitting the file into chunks of 10° bytes each. Node P sends these chunks one after the other without any wait time between the successive chunk transmissions. Assume that the size of extra headers added to these chunks is negligible, and that the chunk size is less than the MTU. Each of the links P Q and Q R has a bandwidth of 10° bits/sec, and negligible propagation latency. Router Q immediately transmits every packet it receives from P to R, with negligible processing and queueing delays. Router Q can simultaneously receive on link P Q and transmit on link Q R. Assume P starts transmitting the chunks at time t =",165,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 1,"Which one of the following options gives the time (in seconds, rounded off to 3 decimal places) at which R receives all the chunks of the file? 8.000 8.008 15.992 16.000 Page 22 of 36 Organizing Institute: IISc Bengaluru",39,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.37 Consider the following syntax-directed definition (SDD). S >DHTU   {S.val = D.val + H.val + T.val + U.val; } D>""M""D,   {D.val = 5 + D,. val; } D7eE { D.val  5;} H->""L""H,   {H.val = 5*10 + Hy. val; } H->e { H.val =  10;} T>""C""T; {T.val = 5*100 + T,.val; } Toe {T.val =  5;} U>""K""   {U.val = 53} Given ""MMLK"" as the input, which one of the following options is the CORRECT value computed by the SDD (in the attribute S. val)? (A) 45 (B) 50 (Cc) 55 (D) 65 Page 23 of 36 Organizing Institute: IISc Bengaluru",111,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.38 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Consider the following grammar G, with S as the start symbol. The grammar G has three incomplete productions denoted by (1), (2), and (3). S>daT  (1) T->aS bT  (2) R-> (8) le The set of terminals is {a, b,c, d, f}. The FIRST and FOLLOW sets of the different non-terminals are as follows. FIRST(S) = {c,d, f}, FIRST(T) = {a,b,e€}, FIRST(R) = {c,6} FOLLOW(S) = FOLLOW(T) = {c, f,$}, FOLLOW(R) = {f} Which one of the following options CORRECTLY fills in the incomplete productions? ()S>Rf Q2)T2e€ ()R >cTR ()S>fR (2)T>e€ (3)R -cTR ()S >fR ()T->cT (3)R->cR GQ)S>Rf (2)T->cT (3)R >cR Page 24 of 36 Organizing Institute: IISc Bengaluru",125,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.39 Consider the following pseudo-code. Li: tl= -1 L2: t2 = 0 L3: t3 = 0 LA: t4 = 4*t3 LS: th = 4*t2 L6: t6 = th*M L7: t7 = t4+t6 L8: t8 = a[t7]  L9: if t8 <= max goto L11 L10: tl = ¢8 L11: t3 = t3+1 112: if t3 < M goto L4 L13: t2 = t2+1 114: if t2 < N goto L3 L15: max = t1 Which one of the following options CORRECTLY specifies the number of basic blocks and the number of instructions in the largest basic block, respectively ? (A) 6 and 6 (B) 6 and 7 (C) 7 and 7 (D) 7 and 6 Page 25 of 36 Organizing Institute: IISc Bengaluru",134,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,GATE 2024 {Sc Bengaluru Q.40 (A) (B) (C) (D) Q.41 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Consider the following two threads T1 and T2 that update two shared variables a and b. Assume that initiallya = b =,44,Computer Science,Operating Systems,Understand,Hard
GATE,2024,Shift 1,"Though context switching between threads can happen at any time, each statement of T1 or T2 is executed atomically without interruption. Tl T2 a=a+t 1; b= 2 * b; b=b+4+ 1; a= 2 * a; Which one of the following options lists all the possible combinations of values of a and b after both T1 and T2 finish execution? (a = 4, b = 4);(a = 3, b = 3);(a = 4, b = 3) (a = 3, b = 4);(a = 4, b = 3);(a = 3, b = 3) (a = 4, b = 4);(a = 4, b = 3);(a = 3, b = 4) (a = 2, b = 2);(a = 2, b = 3);(a = 3, b = 4) An array [82, 101, 90, 11, 111, 75, 33, 131, 44, 93] is heapified. Which one of the following options represents the first three elements in the heapified array? 82, 90, 101 82, 11, 93 131, 11, 93 131, 111, 90 Page 26 of 36 Organizing Institute: IISc Bengaluru",172,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.42 (A) (B) (C) (D) Q.43 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Consider the following recurrence relation: T(n) = {vnr(vn) +n forn>1, 1 forn=1. Which one of the following options is CORRECT? T(n) = ©(n log logn) T(n) = O(n logn) T(n) = @(n? logn) T(n) = O(n? log log n) Consider a binary min-heap containing 105 distinct elements. Let k be the index (in the underlying array) of the maximum element stored in the heap. The number of possible values of k is 53 52 27 Page 27 of 36 Organizing Institute: IISc Bengaluru",105,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.44 The symbol   indicates functional dependency in the context of a relational database. Which of the following options is/are TRUE? (A) (X,Y) > (Z,W) implies X > (Z,W) (B) (X,Y) > (Z,W) implies (X,Y) > Z (C) ((X,Y) > Z and W > Y) implies (X,W) > Z (D) (X > Y and Y > Z) implies X > Z Q.45 Let G be a directed graph and T a depth first search (DFS) spanning tree in G that is rooted at a vertex v. Suppose T is also a breadth first search (BFS) tree in G, rooted at v. Which of the following statements is/are TRUE for every such graph G and tree T ? (A) There are no back-edges in G with respect to the tree T (B) There are no cross-edges in G with respect to the tree T (C) There are no forward-edges in G with respect to the tree T (D) The only edges in G are the edges in T Page 28 of 36 Organizing Institute: IISc Bengaluru",186,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.46 (A) (B) (C) (D) Q.47 (A) (B) (C) (D) Computer Science and Information Technology Set 1 (CS1) Consider the following read-write schedule S over three transactions T,, Tz, and Tz, where the subscripts in the schedule indicate transaction IDs: S:14(Z); W1(Z); (x); 730); w30); 20Y); we); wey); Which of the following transaction schedules is/are conflict equivalent to S ? TTT TT3T, T3727, T3T,T, Consider a Boolean expression given by F(X,Y,Z) = ¥\(3,5,6,7). Which of the following statements is/are CORRECT? F(X,Y,Z) = 11(0,1,2,4) F(X,Y,Z) =XY+YZ+XZ F(X,Y,Z) is independent of input Y F(X,Y,Z) is independent of input X Page 29 of 36 Organizing Institute: IISc Bengaluru",109,Computer Science,Database Management Systems,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.5 For positive non-zero real variables p and q, if log (p? + q7) = logp + logq + 2log3, pt+q* . then, the value of pq? is (A) 79 (B) 81 (C) 9 (D) 83 Page 3 of 36 Organizing Institute: IISc Bengaluru",56,Computer Science,Computer Networks,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.48   Consider the following C function definition. int f(int x, int y) { for (int 1=0; i<y; itt) { X=X+XtTY; } return x; } Which of the following statements is/are TRUE about the above function? (A) If the inputs are x=20, y=10, then the return value is greater than 27° (B) If the inputs are x=20, y=20, then the return value is greater than 27° (C) If the inputs are x=20, y=10, then the return value is less than 21° (D) If the inputs are x=10, y=20, then the return value is greater than 27° Q.49 LetAbeanyn X m matrix, where m > n. Which of the following statements is/are TRUE about the system of linear equations Ax = 0? (A) There exist at least m   n linearly independent solutions to this system There exist m   n linearly independent vectors such that every solution is a linear B or (B) combination of these vectors (C) There exists a non-zero solution in which at least m   n variables are 0 (D) There exists a solution in which at least n variables are non-zero Page 30 of 36 Organizing Institute: IISc Bengaluru",202,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.50 Consider the 5-state DFA M accepting the language L(M) Cc (0 + 1)* shown below. For any string w € (0 + 1)* let no (Ww) be the number of 0's in w and n, (W) be the number of 1’s in w. (2 wm Ads ox 1 [=] Which of the following statements is/are FALSE? (A) States 2 and 4 are distinguishable in M (B) States 3 and 4 are distinguishable in M (C) States 2 and 5 are distinguishable in M (D) Any string w with No (w) = n,(W) is in LCM) Page 31 of 36 Organizing Institute: IISc Bengaluru",116,Computer Science,Theory of Computation,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.51 The chromatic number of a graph is the minimum number of colours used in a proper colouring of the graph. Let G be any graph with n vertices and chromatic number k. Which of the following statements is/are always TRUE? (A) G contains a complete subgraph with k vertices (B) G contains an independent set of size at least n/k (C) G contains at least k(k   1)/2 edges (D) G contains a vertex of degree at least k Q.52 Consider the operators > and O defined by a 9 b = a + 2b, ab = ab, for positive integers. Which of the following statements is/are TRUE? (A) Operator } obeys the associative law (B) Operator O obeys the associative law (C) Operator 4 over the operator O obeys the distributive law (D) Operator O over the operator 0 obeys the distributive law Page 32 of 36 Organizing Institute: IISc Bengaluru",164,Computer Science,Data Structures,Remember,Hard
GATE,2024,Shift 1,"GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.53 Consider two set-associative cache memory architectures: WBC, which uses the write back policy, and WTC, which uses the write through policy. Both of them use the LRU (Least Recently Used) block replacement policy. The cache memory is connected to the main memory. Which of the following statements is/are TRUE? (A) A read miss in WBC never evicts a dirty block A read miss in WTC never triggers a write back operation of a cache block to main memory (B) (C) A write hit in WBC can modify the value of the dirty bit of a cache block A write miss in WTC always writes the victim cache block to main memory (D) before loading the missed block to the cache Q.54 Consider a 512 GB hard disk with 32 storage surfaces. There are 4096 sectors per track and each sector holds 1024 bytes of data. The number of cylinders in the hard disk is Q.55 The baseline execution time of a program on a 2 GHz single core machine is 100 nanoseconds (ns). The code corresponding to 90% of the execution time can be fully parallelized. The overhead for using an additional core is 10 ms when running on a multicore system. Assume that all cores in the multicore system run their share of the parallelized code for an equal amount of time. The number of cores that minimize the execution time of the program is Q.56 A given program has 25% load/store instructions. Suppose the ideal CPI (cycles per instruction) without any memory stalls is",269,Computer Science,Compiler Design,Understand,Hard
GATE,2024,Shift 1,"The program exhibits 2% miss rate on instruction cache and 8% miss rate on data cache. The miss penalty is 100 cycles. The speedup (rounded off to two decimal places) achieved with a perfect cache (1.e., with NO data or instruction cache misses) is Page 33 of 36 Organizing Institute: IISc Bengaluru",52,Computer Science,Computer Organization,Understand,Hard
GATE,2024,Shift 1,"GATE 2024 {Sc Bengaluru Q.57 Q.58 Q.59 Computer Science and Information Technology Set 1 (CS1) Consider the following code snippet using the fork () and wait () system calls. Assume that the code compiles and runs correctly, and that the system calls run successfully without any errors. int x = 3; while(x > 0) { fork(); printf (""hello""); wait (NULL); X- } } The total number of times the printf statement is executed is Consider the entries shown below in the forwarding table of an IP router. Each entry consists of an IP prefix and the corresponding next hop router for packets whose destination IP address matches the prefix. The notation “/N” in a prefix indicates a subnet mask with the most significant N bits set to",127,Computer Science,Computer Networks,Understand,Hard
GATE,2024,Shift 1,"Prefix Next hop router 10.1.1.0/24 R1 10.1.1.128/25 R2 10.1.1.64/26 R3 10.1.1.192/26 R4 This router forwards 20 packets each to 5 hosts. The IP addresses of the hosts are 10.1.1.16, 10.1.1.72, 10.1.1.132, 10.1.1.191, and 10.1.1.205 . The number of packets forwarded via the next hop router R2 is LetG = (V,2,S,P) bea context-free grammar in Chomsky Normal Form with x = {a,b,c} and V containing 10 variable symbols including the start symbol S. The string w = a2°b2°c?° is derivable from S. The number of steps (application of rules) in the derivation S >* w is Page 34 of 36 Organizing Institute: IISc Bengaluru",103,Computer Science,Programming,Understand,Hard
GATE,2024,Shift 1,GATE 2024 Computer Science and Information Technology Set 1 (CS1) {Sc Bengaluru Q.60 The number of edges present in the forest generated by the DFS traversal of an undirected graph G with 100 vertices is,35,Computer Science,Data Structures,Understand,Hard
GATE,2024,Shift 1,"The number of connected components in G is Q.61 Consider the following two regular expressions over the alphabet {0,1}: r= 0°+1* s=01* 4+ 10° The total number of strings of length less than or equal to 5, which are neither in r nor in s, is Q.62 Consider a memory management system that uses a page size of 2 KB. Assume that both the physical and virtual addresses start from",70,Computer Science,Theory of Computation,Understand,Hard
GATE,2024,Shift 1,"Assume that the pages 0, 1, 2, and 3 are stored in the page frames 1, 3, 2, and 0, respectively. The physical address (in decimal format) corresponding to the virtual address 2500 (in decimal format) is Q.63 A bagcontains 10 red balls and 15 blue balls. Two balls are drawn randomly without replacement. Given that the first ball drawn is red, the probability (rounded off to 3 decimal places) that both balls drawn are red is Page 35 of 36 Organizing Institute: IISc Bengaluru",85,Computer Science,Compiler Design,Understand,Hard
